cbsa,occ_type,occ_salary,cbsa_name,geography
22500,occ_130000,45470,"Florence, SC",metro
22500,occ_150000,54900,"Florence, SC",metro
22500,occ_170000,64470,"Florence, SC",metro
22500,occ_190000,63650,"Florence, SC",metro
22500,occ_210000,28810,"Florence, SC",metro
22500,occ_230000,48990,"Florence, SC",metro
22500,occ_250000,40740,"Florence, SC",metro
22500,occ_270000,32380,"Florence, SC",metro
22500,occ_290000,54220,"Florence, SC",metro
22500,occ_310000,19950,"Florence, SC",metro
22500,occ_330000,27690,"Florence, SC",metro
22500,occ_350000,18030,"Florence, SC",metro
22500,occ_370000,18490,"Florence, SC",metro
22500,occ_390000,19070,"Florence, SC",metro
22500,occ_410000,19840,"Florence, SC",metro
22500,occ_430000,28120,"Florence, SC",metro
22500,occ_450000,23600,"Florence, SC",metro
22500,occ_470000,30520,"Florence, SC",metro
22500,occ_490000,35970,"Florence, SC",metro
22500,occ_510000,33320,"Florence, SC",metro
22500,occ_530000,27590,"Florence, SC",metro
22520,occ_110000,84900,"Florence-Muscle Shoals, AL",metro
22520,occ_130000,50100,"Florence-Muscle Shoals, AL",metro
22520,occ_150000,56920,"Florence-Muscle Shoals, AL",metro
22520,occ_170000,64430,"Florence-Muscle Shoals, AL",metro
22520,occ_190000,47130,"Florence-Muscle Shoals, AL",metro
22520,occ_210000,39910,"Florence-Muscle Shoals, AL",metro
22520,occ_230000,37770,"Florence-Muscle Shoals, AL",metro
22520,occ_250000,39700,"Florence-Muscle Shoals, AL",metro
22520,occ_270000,28580,"Florence-Muscle Shoals, AL",metro
22520,occ_290000,42380,"Florence-Muscle Shoals, AL",metro
22520,occ_310000,21960,"Florence-Muscle Shoals, AL",metro
22520,occ_330000,30560,"Florence-Muscle Shoals, AL",metro
22520,occ_350000,18030,"Florence-Muscle Shoals, AL",metro
22520,occ_370000,21540,"Florence-Muscle Shoals, AL",metro
22520,occ_390000,18670,"Florence-Muscle Shoals, AL",metro
22520,occ_410000,20330,"Florence-Muscle Shoals, AL",metro
22520,occ_430000,25780,"Florence-Muscle Shoals, AL",metro
22520,occ_450000,29970,"Florence-Muscle Shoals, AL",metro
22520,occ_470000,34200,"Florence-Muscle Shoals, AL",metro
22520,occ_490000,42370,"Florence-Muscle Shoals, AL",metro
22520,occ_510000,29170,"Florence-Muscle Shoals, AL",metro
22520,occ_530000,23680,"Florence-Muscle Shoals, AL",metro
22540,occ_110000,80650,"Fond du Lac, WI",metro
22540,occ_130000,51040,"Fond du Lac, WI",metro
22540,occ_150000,52410,"Fond du Lac, WI",metro
22540,occ_170000,64850,"Fond du Lac, WI",metro
22540,occ_190000,56220,"Fond du Lac, WI",metro
22540,occ_210000,48190,"Fond du Lac, WI",metro
22540,occ_230000,42830,"Fond du Lac, WI",metro
22540,occ_250000,49430,"Fond du Lac, WI",metro
22540,occ_270000,34530,"Fond du Lac, WI",metro
22540,occ_290000,53780,"Fond du Lac, WI",metro
22540,occ_310000,27540,"Fond du Lac, WI",metro
22540,occ_330000,45960,"Fond du Lac, WI",metro
22540,occ_350000,18440,"Fond du Lac, WI",metro
22540,occ_370000,22690,"Fond du Lac, WI",metro
22540,occ_390000,20110,"Fond du Lac, WI",metro
22540,occ_410000,24080,"Fond du Lac, WI",metro
22540,occ_430000,29770,"Fond du Lac, WI",metro
22540,occ_450000,18570,"Fond du Lac, WI",metro
22540,occ_470000,41730,"Fond du Lac, WI",metro
22540,occ_490000,38760,"Fond du Lac, WI",metro
22540,occ_510000,32490,"Fond du Lac, WI",metro
22540,occ_530000,30430,"Fond du Lac, WI",metro
22660,occ_110000,94300,"Fort Collins-Loveland, CO",metro
22660,occ_130000,58340,"Fort Collins-Loveland, CO",metro
22660,occ_170000,79530,"Fort Collins-Loveland, CO",metro
22660,occ_190000,57690,"Fort Collins-Loveland, CO",metro
22660,occ_210000,40320,"Fort Collins-Loveland, CO",metro
22660,occ_230000,61130,"Fort Collins-Loveland, CO",metro
22660,occ_250000,44910,"Fort Collins-Loveland, CO",metro
22660,occ_270000,36220,"Fort Collins-Loveland, CO",metro
22660,occ_290000,59910,"Fort Collins-Loveland, CO",metro
22660,occ_310000,28390,"Fort Collins-Loveland, CO",metro
22660,occ_330000,39160,"Fort Collins-Loveland, CO",metro
22660,occ_350000,18920,"Fort Collins-Loveland, CO",metro
22660,occ_370000,22640,"Fort Collins-Loveland, CO",metro
22660,occ_390000,22000,"Fort Collins-Loveland, CO",metro
22660,occ_410000,24030,"Fort Collins-Loveland, CO",metro
22660,occ_430000,31730,"Fort Collins-Loveland, CO",metro
22660,occ_470000,40000,"Fort Collins-Loveland, CO",metro
22660,occ_490000,42940,"Fort Collins-Loveland, CO",metro
22660,occ_510000,32590,"Fort Collins-Loveland, CO",metro
22660,occ_530000,27710,"Fort Collins-Loveland, CO",metro
22900,occ_110000,69480,"Fort Smith, AR-OK",metro
22900,occ_130000,53350,"Fort Smith, AR-OK",metro
22900,occ_150000,60650,"Fort Smith, AR-OK",metro
22900,occ_170000,58910,"Fort Smith, AR-OK",metro
22900,occ_190000,45380,"Fort Smith, AR-OK",metro
22900,occ_210000,32780,"Fort Smith, AR-OK",metro
22900,occ_230000,55410,"Fort Smith, AR-OK",metro
22900,occ_250000,39170,"Fort Smith, AR-OK",metro
22900,occ_270000,35290,"Fort Smith, AR-OK",metro
22900,occ_290000,46850,"Fort Smith, AR-OK",metro
22900,occ_310000,20660,"Fort Smith, AR-OK",metro
22900,occ_330000,28680,"Fort Smith, AR-OK",metro
22900,occ_350000,17980,"Fort Smith, AR-OK",metro
22900,occ_370000,19850,"Fort Smith, AR-OK",metro
22900,occ_390000,18060,"Fort Smith, AR-OK",metro
22900,occ_410000,20410,"Fort Smith, AR-OK",metro
22900,occ_430000,26060,"Fort Smith, AR-OK",metro
22900,occ_450000,22950,"Fort Smith, AR-OK",metro
22900,occ_470000,33290,"Fort Smith, AR-OK",metro
22900,occ_490000,34990,"Fort Smith, AR-OK",metro
22900,occ_510000,25990,"Fort Smith, AR-OK",metro
22900,occ_530000,29010,"Fort Smith, AR-OK",metro
23060,occ_110000,81650,"Fort Wayne, IN",metro
23060,occ_130000,52640,"Fort Wayne, IN",metro
23060,occ_150000,62170,"Fort Wayne, IN",metro
23060,occ_170000,61420,"Fort Wayne, IN",metro
23060,occ_190000,64650,"Fort Wayne, IN",metro
23060,occ_210000,37570,"Fort Wayne, IN",metro
23060,occ_230000,51280,"Fort Wayne, IN",metro
23060,occ_250000,41560,"Fort Wayne, IN",metro
23060,occ_270000,32050,"Fort Wayne, IN",metro
23060,occ_290000,49630,"Fort Wayne, IN",metro
23060,occ_310000,23420,"Fort Wayne, IN",metro
23060,occ_330000,39120,"Fort Wayne, IN",metro
23060,occ_350000,18300,"Fort Wayne, IN",metro
23060,occ_370000,21580,"Fort Wayne, IN",metro
23060,occ_390000,19440,"Fort Wayne, IN",metro
23060,occ_410000,24260,"Fort Wayne, IN",metro
23060,occ_430000,29680,"Fort Wayne, IN",metro
23060,occ_450000,24220,"Fort Wayne, IN",metro
23060,occ_470000,41650,"Fort Wayne, IN",metro
23060,occ_490000,40130,"Fort Wayne, IN",metro
23060,occ_510000,31450,"Fort Wayne, IN",metro
23060,occ_530000,31090,"Fort Wayne, IN",metro
23420,occ_110000,85340,"Fresno, CA",metro
23420,occ_130000,57780,"Fresno, CA",metro
23420,occ_150000,66510,"Fresno, CA",metro
23420,occ_170000,85200,"Fresno, CA",metro
23420,occ_190000,59470,"Fresno, CA",metro
23420,occ_210000,42160,"Fresno, CA",metro
23420,occ_230000,75340,"Fresno, CA",metro
23420,occ_250000,47690,"Fresno, CA",metro
23420,occ_270000,37000,"Fresno, CA",metro
23420,occ_290000,69920,"Fresno, CA",metro
23420,occ_310000,26500,"Fresno, CA",metro
23420,occ_330000,34120,"Fresno, CA",metro
23420,occ_350000,19180,"Fresno, CA",metro
23420,occ_370000,22410,"Fresno, CA",metro
23420,occ_390000,19480,"Fresno, CA",metro
23420,occ_410000,25140,"Fresno, CA",metro
23420,occ_430000,32040,"Fresno, CA",metro
23420,occ_450000,18570,"Fresno, CA",metro
23420,occ_470000,39640,"Fresno, CA",metro
23420,occ_490000,40490,"Fresno, CA",metro
23420,occ_510000,25580,"Fresno, CA",metro
23420,occ_530000,25660,"Fresno, CA",metro
23460,occ_110000,74760,"Gadsden, AL",metro
23460,occ_130000,51540,"Gadsden, AL",metro
23460,occ_150000,50690,"Gadsden, AL",metro
23460,occ_170000,52390,"Gadsden, AL",metro
23460,occ_190000,52530,"Gadsden, AL",metro
23460,occ_210000,36310,"Gadsden, AL",metro
23460,occ_230000,53760,"Gadsden, AL",metro
23460,occ_250000,43860,"Gadsden, AL",metro
23460,occ_270000,23950,"Gadsden, AL",metro
23460,occ_290000,48100,"Gadsden, AL",metro
23460,occ_310000,22600,"Gadsden, AL",metro
23460,occ_330000,28690,"Gadsden, AL",metro
23460,occ_350000,18040,"Gadsden, AL",metro
23460,occ_370000,19120,"Gadsden, AL",metro
23460,occ_390000,18350,"Gadsden, AL",metro
23460,occ_410000,19550,"Gadsden, AL",metro
23460,occ_430000,25130,"Gadsden, AL",metro
23460,occ_450000,42670,"Gadsden, AL",metro
23460,occ_470000,32020,"Gadsden, AL",metro
23460,occ_490000,36110,"Gadsden, AL",metro
23460,occ_510000,24680,"Gadsden, AL",metro
23460,occ_530000,29360,"Gadsden, AL",metro
23540,occ_110000,88720,"Gainesville, FL",metro
23540,occ_130000,52940,"Gainesville, FL",metro
23540,occ_150000,55310,"Gainesville, FL",metro
23540,occ_170000,55990,"Gainesville, FL",metro
23540,occ_190000,44280,"Gainesville, FL",metro
23540,occ_210000,41470,"Gainesville, FL",metro
23540,occ_230000,58640,"Gainesville, FL",metro
23540,occ_250000,56780,"Gainesville, FL",metro
23540,occ_270000,40730,"Gainesville, FL",metro
23540,occ_290000,54680,"Gainesville, FL",metro
23540,occ_310000,23220,"Gainesville, FL",metro
23540,occ_330000,35170,"Gainesville, FL",metro
23540,occ_350000,18880,"Gainesville, FL",metro
23540,occ_370000,20440,"Gainesville, FL",metro
23540,occ_390000,20130,"Gainesville, FL",metro
23540,occ_410000,21100,"Gainesville, FL",metro
23540,occ_430000,28590,"Gainesville, FL",metro
23540,occ_450000,27090,"Gainesville, FL",metro
23540,occ_470000,32610,"Gainesville, FL",metro
23540,occ_490000,37630,"Gainesville, FL",metro
23540,occ_510000,29600,"Gainesville, FL",metro
23540,occ_530000,24280,"Gainesville, FL",metro
23580,occ_110000,84060,"Gainesville, GA",metro
23580,occ_130000,55710,"Gainesville, GA",metro
23580,occ_150000,64340,"Gainesville, GA",metro
23580,occ_170000,60330,"Gainesville, GA",metro
23580,occ_190000,47820,"Gainesville, GA",metro
23580,occ_210000,36990,"Gainesville, GA",metro
23580,occ_230000,60450,"Gainesville, GA",metro
23580,occ_250000,41210,"Gainesville, GA",metro
23580,occ_270000,41560,"Gainesville, GA",metro
23580,occ_290000,53280,"Gainesville, GA",metro
23580,occ_310000,28470,"Gainesville, GA",metro
23580,occ_330000,31660,"Gainesville, GA",metro
23580,occ_350000,18120,"Gainesville, GA",metro
23580,occ_370000,23680,"Gainesville, GA",metro
23580,occ_390000,18650,"Gainesville, GA",metro
23580,occ_410000,23720,"Gainesville, GA",metro
23580,occ_430000,30260,"Gainesville, GA",metro
23580,occ_450000,23010,"Gainesville, GA",metro
23580,occ_470000,30510,"Gainesville, GA",metro
23580,occ_490000,37400,"Gainesville, GA",metro
23580,occ_510000,24350,"Gainesville, GA",metro
23580,occ_530000,25430,"Gainesville, GA",metro
24020,occ_110000,86030,"Glens Falls, NY",metro
24020,occ_130000,53470,"Glens Falls, NY",metro
24020,occ_150000,52490,"Glens Falls, NY",metro
24020,occ_170000,61870,"Glens Falls, NY",metro
24020,occ_190000,54220,"Glens Falls, NY",metro
24020,occ_210000,44160,"Glens Falls, NY",metro
24020,occ_230000,67170,"Glens Falls, NY",metro
24020,occ_250000,40860,"Glens Falls, NY",metro
24020,occ_270000,28780,"Glens Falls, NY",metro
24020,occ_290000,54270,"Glens Falls, NY",metro
24020,occ_310000,29320,"Glens Falls, NY",metro
24020,occ_330000,52850,"Glens Falls, NY",metro
24020,occ_350000,19040,"Glens Falls, NY",metro
24020,occ_370000,23400,"Glens Falls, NY",metro
24020,occ_390000,22320,"Glens Falls, NY",metro
24020,occ_410000,22890,"Glens Falls, NY",metro
24020,occ_430000,29670,"Glens Falls, NY",metro
24020,occ_450000,27760,"Glens Falls, NY",metro
24020,occ_470000,38410,"Glens Falls, NY",metro
24020,occ_490000,40400,"Glens Falls, NY",metro
24020,occ_510000,32690,"Glens Falls, NY",metro
24020,occ_530000,30000,"Glens Falls, NY",metro
24140,occ_110000,82000,"Goldsboro, NC",metro
24140,occ_130000,53790,"Goldsboro, NC",metro
24140,occ_150000,56830,"Goldsboro, NC",metro
24140,occ_170000,61270,"Goldsboro, NC",metro
24140,occ_190000,50880,"Goldsboro, NC",metro
24140,occ_210000,34920,"Goldsboro, NC",metro
24140,occ_230000,39020,"Goldsboro, NC",metro
24140,occ_250000,39060,"Goldsboro, NC",metro
24140,occ_270000,27780,"Goldsboro, NC",metro
24140,occ_290000,55200,"Goldsboro, NC",metro
24140,occ_310000,19690,"Goldsboro, NC",metro
24140,occ_330000,33350,"Goldsboro, NC",metro
24140,occ_350000,18010,"Goldsboro, NC",metro
24140,occ_370000,19420,"Goldsboro, NC",metro
24140,occ_390000,18930,"Goldsboro, NC",metro
24140,occ_410000,20840,"Goldsboro, NC",metro
24140,occ_430000,27870,"Goldsboro, NC",metro
24140,occ_450000,26010,"Goldsboro, NC",metro
24140,occ_470000,37330,"Goldsboro, NC",metro
24140,occ_490000,34990,"Goldsboro, NC",metro
24140,occ_510000,25610,"Goldsboro, NC",metro
24140,occ_530000,25870,"Goldsboro, NC",metro
24220,occ_110000,78520,"Grand Forks, ND-MN",metro
24220,occ_130000,52430,"Grand Forks, ND-MN",metro
24220,occ_150000,54040,"Grand Forks, ND-MN",metro
24220,occ_170000,56400,"Grand Forks, ND-MN",metro
24220,occ_190000,47940,"Grand Forks, ND-MN",metro
24220,occ_210000,41580,"Grand Forks, ND-MN",metro
24220,occ_230000,44350,"Grand Forks, ND-MN",metro
24220,occ_250000,45780,"Grand Forks, ND-MN",metro
24220,occ_270000,34180,"Grand Forks, ND-MN",metro
24220,occ_290000,53930,"Grand Forks, ND-MN",metro
24220,occ_310000,27080,"Grand Forks, ND-MN",metro
24220,occ_330000,43070,"Grand Forks, ND-MN",metro
24220,occ_350000,18970,"Grand Forks, ND-MN",metro
24220,occ_370000,22470,"Grand Forks, ND-MN",metro
24220,occ_390000,21630,"Grand Forks, ND-MN",metro
24220,occ_410000,20840,"Grand Forks, ND-MN",metro
24220,occ_430000,29280,"Grand Forks, ND-MN",metro
24220,occ_450000,32510,"Grand Forks, ND-MN",metro
24220,occ_470000,40620,"Grand Forks, ND-MN",metro
24220,occ_490000,40670,"Grand Forks, ND-MN",metro
24220,occ_510000,34570,"Grand Forks, ND-MN",metro
24220,occ_530000,31310,"Grand Forks, ND-MN",metro
24300,occ_110000,84090,"Grand Junction, CO",metro
24300,occ_130000,55720,"Grand Junction, CO",metro
24300,occ_150000,66300,"Grand Junction, CO",metro
24300,occ_170000,67520,"Grand Junction, CO",metro
24300,occ_190000,61690,"Grand Junction, CO",metro
24300,occ_210000,38190,"Grand Junction, CO",metro
24300,occ_230000,58780,"Grand Junction, CO",metro
24300,occ_270000,32080,"Grand Junction, CO",metro
24300,occ_290000,63670,"Grand Junction, CO",metro
24300,occ_310000,26650,"Grand Junction, CO",metro
24300,occ_330000,39140,"Grand Junction, CO",metro
24300,occ_350000,18900,"Grand Junction, CO",metro
24300,occ_370000,23520,"Grand Junction, CO",metro
24300,occ_390000,19560,"Grand Junction, CO",metro
24300,occ_410000,24390,"Grand Junction, CO",metro
24300,occ_430000,30970,"Grand Junction, CO",metro
24300,occ_450000,22950,"Grand Junction, CO",metro
24300,occ_470000,41230,"Grand Junction, CO",metro
24300,occ_490000,42510,"Grand Junction, CO",metro
24300,occ_510000,28370,"Grand Junction, CO",metro
24300,occ_530000,31870,"Grand Junction, CO",metro
24340,occ_110000,89190,"Grand Rapids-Wyoming, MI",metro
24340,occ_130000,56930,"Grand Rapids-Wyoming, MI",metro
24340,occ_150000,66740,"Grand Rapids-Wyoming, MI",metro
24340,occ_170000,62460,"Grand Rapids-Wyoming, MI",metro
24340,occ_190000,54170,"Grand Rapids-Wyoming, MI",metro
24340,occ_210000,43320,"Grand Rapids-Wyoming, MI",metro
24340,occ_230000,71760,"Grand Rapids-Wyoming, MI",metro
24340,occ_250000,47500,"Grand Rapids-Wyoming, MI",metro
24340,occ_270000,38280,"Grand Rapids-Wyoming, MI",metro
24340,occ_290000,56130,"Grand Rapids-Wyoming, MI",metro
24340,occ_310000,26490,"Grand Rapids-Wyoming, MI",metro
24340,occ_330000,38630,"Grand Rapids-Wyoming, MI",metro
24340,occ_350000,18760,"Grand Rapids-Wyoming, MI",metro
24340,occ_370000,22100,"Grand Rapids-Wyoming, MI",metro
24340,occ_390000,20930,"Grand Rapids-Wyoming, MI",metro
24340,occ_410000,26790,"Grand Rapids-Wyoming, MI",metro
24340,occ_430000,30750,"Grand Rapids-Wyoming, MI",metro
24340,occ_450000,23370,"Grand Rapids-Wyoming, MI",metro
24340,occ_470000,40990,"Grand Rapids-Wyoming, MI",metro
24340,occ_490000,40780,"Grand Rapids-Wyoming, MI",metro
24340,occ_510000,29830,"Grand Rapids-Wyoming, MI",metro
24340,occ_530000,29630,"Grand Rapids-Wyoming, MI",metro
24500,occ_110000,71780,"Great Falls, MT",metro
24500,occ_130000,45180,"Great Falls, MT",metro
24500,occ_150000,36150,"Great Falls, MT",metro
24500,occ_170000,60800,"Great Falls, MT",metro
24500,occ_190000,43970,"Great Falls, MT",metro
24500,occ_210000,32520,"Great Falls, MT",metro
24500,occ_230000,55460,"Great Falls, MT",metro
24500,occ_250000,28580,"Great Falls, MT",metro
24500,occ_270000,27980,"Great Falls, MT",metro
24500,occ_290000,56570,"Great Falls, MT",metro
24500,occ_310000,25380,"Great Falls, MT",metro
24500,occ_330000,37330,"Great Falls, MT",metro
24500,occ_350000,18570,"Great Falls, MT",metro
24500,occ_370000,21400,"Great Falls, MT",metro
24500,occ_390000,20940,"Great Falls, MT",metro
24500,occ_410000,21120,"Great Falls, MT",metro
24500,occ_430000,27190,"Great Falls, MT",metro
24500,occ_450000,18700,"Great Falls, MT",metro
24500,occ_470000,39820,"Great Falls, MT",metro
24500,occ_490000,38130,"Great Falls, MT",metro
24500,occ_510000,28600,"Great Falls, MT",metro
24500,occ_530000,27520,"Great Falls, MT",metro
24540,occ_110000,94550,"Greeley, CO",metro
24540,occ_130000,60630,"Greeley, CO",metro
24540,occ_150000,66390,"Greeley, CO",metro
24540,occ_170000,74460,"Greeley, CO",metro
24540,occ_190000,57600,"Greeley, CO",metro
24540,occ_210000,42890,"Greeley, CO",metro
24540,occ_230000,59080,"Greeley, CO",metro
24540,occ_250000,36440,"Greeley, CO",metro
24540,occ_270000,34450,"Greeley, CO",metro
24540,occ_290000,66410,"Greeley, CO",metro
24540,occ_310000,27290,"Greeley, CO",metro
24540,occ_330000,43950,"Greeley, CO",metro
24540,occ_350000,18590,"Greeley, CO",metro
24540,occ_370000,24310,"Greeley, CO",metro
24540,occ_390000,23050,"Greeley, CO",metro
24540,occ_410000,27330,"Greeley, CO",metro
24540,occ_430000,30580,"Greeley, CO",metro
24540,occ_450000,22130,"Greeley, CO",metro
24540,occ_470000,37540,"Greeley, CO",metro
24540,occ_490000,40480,"Greeley, CO",metro
24540,occ_510000,33950,"Greeley, CO",metro
24540,occ_530000,34760,"Greeley, CO",metro
24580,occ_110000,79280,"Green Bay, WI",metro
24580,occ_130000,52500,"Green Bay, WI",metro
24580,occ_150000,63060,"Green Bay, WI",metro
24580,occ_170000,61050,"Green Bay, WI",metro
24580,occ_190000,51590,"Green Bay, WI",metro
24580,occ_210000,41160,"Green Bay, WI",metro
24580,occ_230000,64420,"Green Bay, WI",metro
24580,occ_250000,49620,"Green Bay, WI",metro
24580,occ_270000,34750,"Green Bay, WI",metro
24580,occ_290000,54930,"Green Bay, WI",metro
24580,occ_310000,27110,"Green Bay, WI",metro
24580,occ_330000,35020,"Green Bay, WI",metro
24580,occ_350000,18500,"Green Bay, WI",metro
24580,occ_370000,22830,"Green Bay, WI",metro
24580,occ_390000,21320,"Green Bay, WI",metro
24580,occ_410000,24160,"Green Bay, WI",metro
24580,occ_430000,31090,"Green Bay, WI",metro
24580,occ_450000,29100,"Green Bay, WI",metro
24580,occ_470000,44230,"Green Bay, WI",metro
24580,occ_490000,40720,"Green Bay, WI",metro
24580,occ_510000,32580,"Green Bay, WI",metro
24580,occ_530000,30660,"Green Bay, WI",metro
24660,occ_110000,94940,"Greensboro-High Point, NC",metro
24660,occ_130000,57550,"Greensboro-High Point, NC",metro
24660,occ_150000,68890,"Greensboro-High Point, NC",metro
24660,occ_170000,66460,"Greensboro-High Point, NC",metro
24660,occ_190000,49330,"Greensboro-High Point, NC",metro
24660,occ_210000,39710,"Greensboro-High Point, NC",metro
24660,occ_230000,50760,"Greensboro-High Point, NC",metro
24660,occ_250000,41920,"Greensboro-High Point, NC",metro
24660,occ_270000,39570,"Greensboro-High Point, NC",metro
24660,occ_290000,54490,"Greensboro-High Point, NC",metro
24660,occ_310000,21780,"Greensboro-High Point, NC",metro
24660,occ_330000,32210,"Greensboro-High Point, NC",metro
24660,occ_350000,18200,"Greensboro-High Point, NC",metro
24660,occ_370000,19360,"Greensboro-High Point, NC",metro
24660,occ_390000,18950,"Greensboro-High Point, NC",metro
24660,occ_410000,24680,"Greensboro-High Point, NC",metro
24660,occ_430000,31230,"Greensboro-High Point, NC",metro
24660,occ_450000,26750,"Greensboro-High Point, NC",metro
24660,occ_470000,31740,"Greensboro-High Point, NC",metro
24660,occ_490000,40820,"Greensboro-High Point, NC",metro
24660,occ_510000,29870,"Greensboro-High Point, NC",metro
24660,occ_530000,24880,"Greensboro-High Point, NC",metro
24780,occ_110000,89870,"Greenville, NC",metro
24780,occ_130000,55560,"Greenville, NC",metro
24780,occ_150000,56370,"Greenville, NC",metro
24780,occ_170000,54270,"Greenville, NC",metro
24780,occ_190000,45640,"Greenville, NC",metro
